-284973714159,14408
-286442849913,5198
-28648214235,779
-28697445256,5123
-287465377547,2035
-288611368999,3542
-292551272421,760
-292586282275,14682
-292930171214,1933
-296696021156,5791
-297056634568,2115
-297799423911,8650
-29814617553,6556
-298483755012,7243
-29852597382,9913
-298792564917,14863
-29892939263,54
-299303483471,9488
-300063363839,4208
-30152925292,11003
-301565799845,1309
-30187497247,2372
-302886428438,1277
-302975916663,12664
-30376773514,291
-30403009151,710
-304116709841,1398
-304813511773,2542
-305323644784,1631
-306130758,4847
-309106844789,1297
-31132670944,5125
-311333959343,10849
-311627650671,14183
-312905684197,4824
-313911029633,8451
-314270452761,310
-315346802927,5006
-316002069969,1150
-3160525261,111
-317008547961,2882
-318755797427,5576
-31961626619,2708
-321260771903,5472
-322036484545,6983
-322265432108,10855
-322685159115,15722
-325751666489,14081
-326545549672,3487
-326583560626,5711
-32709167447,11302
-328750474865,13237
-330004468078,427
-33063877507,1634
-332378994320,8891
-333757462193,10579
-334527130981,15320
-33453966749,9344
-334573470270,3697
-334626668670,6371
-336025827166,10471
-336059010071,7822
-336782435935,2301
-337872477493,14501
-338814611999,3679
-338944067191,173
-340574004683,11067
-342562905961,2622
-34293792198,3559
-34315677263,4524
-343544928059,840
-344452655094,8957
-34560543089,7253
-34590192206,3667
-346195826751,12964
-346851356093,4034
-348381171479,581
-3485934982,111
-349804386694,9663
-349808945651,8768
-351712303798,1829
-352254924097,962
-353196395741,2442
-353990778599,2496
-356462741356,4343
-357630507724,8829
-358486429979,5944
-359974985969,2055
-36057898952,1033
-36210273571,1727
-362169747185,6399
-363009040507,16332
-363536093229,2345
-363651808103,2685
-364173158997,1048
-36466965214,14513
-36558009623,3330
-368817500901,2269
-368950026257,8646
-369575882657,1025
-370457227143,4646
-37087622474,9937
-371027575667,10984
-371122971093,4894
-37148485571,3591
-372114509011,2795
-372574502414,14251
-372744909815,5544
-373741909932,4003
-37385365940,5467
-37398491796,8035
-376818097208,1661
-377695831642,999
-378533322412,8695
-379566490969,14286
-381568072275,1174
-38233858725,9362
-382354094091,5044
-382580625630,1957
-383228358835,1921
-383876788657,8001
-385868038237,6043
-386998336613,3580
-387746995706,6483
-387865359697,5313
-387881532631,1710
-389785307836,14619
-389879508433,1248
-389914533075,323
-38996153529,2870
-390061773349,5381
-390482668048,1905
-390975848692,15953
-391332137197,3067
-393132943745,9207
-395480744687,9666
-398865003953,1234
-401290495379,4144
-401371282704,757
-401818728284,2047
-401889393799,9508
-401969387921,2990
-402452229540,3587
-40515225485,3728
-407405322911,1768
-407571637201,4214
-407733064667,14736
-408020485977,8444
-408063054543,2893
-408733459267,759
-409464716645,3658
-40960312151,6954
-411727561217,1831
-411763389169,7427
-412009093156,15327
-412414795456,2089
-412594313853,1444
-415713079227,748
-418585719829,13384
-419364330853,318
-41969300426,3085
-419955229605,4543
-42178974349,9145
-42270710995,748
-424498833743,15525
-425782607440,12683
-427666776947,15108
-428132480416,815
-430619493686,1577
-431997586645,336
-432488566513,2984
-433884828949,16144
-43409091482,15609
-434803439896,1591
-43631715827,159
-437404789702,10465
-439547334423,4139
-4404056914,12917
-443697322072,1671
-443789528915,1776
-445969105193,7152
-44617341323,88
-446788386296,13149
-447462135617,642
-448491718883,6996
-449444232585,1909
-449654176679,12548
-451227582645,2476
-451549583034,4331
-451898586937,24
-451995953366,12747
-45245528667,3350
-453141126349,66
-453294045231,766
-453418541087,2282
-454215004625,13753
-454309743708,3637
-454822884428,12251
-455193974742,3151
-455269584797,9276
-456820778125,2462
-458623651594,1315
-458781342605,10073
-45915397235,13769
-459408086022,12001
-460294241520,10681
-460312113770,6289
-460856816483,3450
-46164515411,4295
-462654578929,9229
-463068959770,10607
-463490737492,1395
-463557524240,13979
-464856590971,1246
-465907997631,13502
-468859758019,3275
-470006579677,8852
-471374921473,12753
-471928958986,3941
-474422032129,2344
-474916227129,175
-475055395076,551
-475445556457,2463
-479029429760,12049
-479615106161,2715
-47987834361,2380
-481305764357,11412
-485420759754,10889
-48741303867,11495
-48801465401,7594
-490080494256,13469
-490240818295,6082
-490263547976,6515
-49106729326,473
-492384279767,7492
-492405988389,1850
-492597596743,8104
-492740837092,11719
-493724820163,10795
-493983596243,13537
-494548502952,5155
-495021072933,5158
-49564466932,553
-49848947084,1221
-50002256222,5849
-501074602401,1256
-501564032380,5789
-501614109361,11806
